pm25,DEWP,HUMI,PRES,TEMP,Iws,wd_NE,wd_NW,wd_SE,wd_cv,hour_sin,hour_cos,month_sin,month_cos,is_weekend,season_sin,season_cos,precipitation,Iprec,datetime,year,month,day,hour
56.0,-22.0,31.0,1033.0,-8.0,1.79,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-06 16:00:00,2010,1,6,16
96.0,-21.0,37.0,1033.0,-9.0,3.58,0,1,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-06 17:00:00,2010,1,6,17
75.0,-22.0,34.0,1033.0,-9.0,5.37,0,1,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-06 18:00:00,2010,1,6,18
105.0,-22.0,50.0,1034.0,-14.0,0.89,0,0,0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-06 19:00:00,2010,1,6,19
132.0,-22.0,43.0,1035.0,-12.0,1.79,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-06 20:00:00,2010,1,6,20
93.0,-21.0,55.0,1034.0,-14.0,3.58,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-06 21:00:00,2010,1,6,21
131.0,-22.0,59.0,1035.0,-16.0,5.37,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-06 22:00:00,2010,1,6,22
127.0,-21.0,65.0,1035.0,-16.0,7.16,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-06 23:00:00,2010,1,6,23
130.0,-21.0,65.0,1035.0,-16.0,8.95,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 00:00:00,2010,1,7,0
43.0,-21.0,65.0,1035.0,-16.0,0.45,0,0,0,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 01:00:00,2010,1,7,1
37.0,-22.0,70.0,1036.0,-18.0,1.34,0,0,0,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 02:00:00,2010,1,7,2
30.0,-23.0,50.0,1036.0,-15.0,4.02,0,1,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 03:00:00,2010,1,7,3
28.0,-24.0,50.0,1035.0,-16.0,7.15,0,1,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 04:00:00,2010,1,7,4
24.0,-25.0,42.0,1035.0,-15.0,10.28,0,1,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 05:00:00,2010,1,7,5
23.0,-24.0,46.0,1035.0,-15.0,14.3,0,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 06:00:00,2010,1,7,6
24.0,-25.0,35.0,1036.0,-13.0,4.92,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 07:00:00,2010,1,7,7
27.0,-24.0,42.0,1036.0,-14.0,4.02,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 08:00:00,2010,1,7,8
40.0,-23.0,39.0,1036.0,-12.0,8.94,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 09:00:00,2010,1,7,9
42.0,-22.0,39.0,1036.0,-11.0,12.96,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 10:00:00,2010,1,7,10
42.0,-20.0,43.0,1036.0,-10.0,16.09,0,1,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 11:00:00,2010,1,7,11
55.0,-21.0,37.0,1035.0,-9.0,19.22,0,1,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 12:00:00,2010,1,7,12
52.0,-21.0,34.0,1034.0,-8.0,21.01,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 13:00:00,2010,1,7,13
51.0,-20.0,34.0,1033.0,-7.0,22.8,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 14:00:00,2010,1,7,14
57.0,-20.0,34.0,1032.0,-7.0,24.59,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 15:00:00,2010,1,7,15
50.0,-18.0,44.0,1032.0,-8.0,26.38,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 16:00:00,2010,1,7,16
54.0,-19.0,44.0,1032.0,-9.0,28.17,0,1,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 17:00:00,2010,1,7,17
67.0,-19.0,51.0,1032.0,-11.0,0.89,1,0,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 18:00:00,2010,1,7,18
106.0,-18.0,56.0,1033.0,-11.0,1.79,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 19:00:00,2010,1,7,19
159.0,-19.0,71.0,1032.0,-15.0,1.79,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 20:00:00,2010,1,7,20
198.0,-19.0,65.0,1032.0,-14.0,0.45,0,0,0,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 21:00:00,2010,1,7,21
190.0,-21.0,55.0,1032.0,-14.0,1.34,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 22:00:00,2010,1,7,22
210.0,-21.0,65.0,1032.0,-16.0,2.23,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-07 23:00:00,2010,1,7,23
195.0,-21.0,71.0,1031.0,-17.0,1.79,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 00:00:00,2010,1,8,0
275.0,-19.0,77.0,1031.0,-16.0,3.58,0,1,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 01:00:00,2010,1,8,1
164.0,-20.0,71.0,1031.0,-16.0,0.89,1,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 02:00:00,2010,1,8,2
110.0,-19.0,71.0,1030.0,-15.0,0.89,0,0,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 03:00:00,2010,1,8,3
100.0,-18.0,77.0,1030.0,-15.0,0.45,0,0,0,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 04:00:00,2010,1,8,4
81.0,-18.0,77.0,1029.0,-15.0,1.34,0,0,0,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 05:00:00,2010,1,8,5
71.0,-18.0,77.0,1029.0,-15.0,1.79,0,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 06:00:00,2010,1,8,6
66.0,-16.0,78.0,1029.0,-13.0,0.89,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 07:00:00,2010,1,8,7
92.0,-16.0,72.0,1029.0,-12.0,0.89,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 08:00:00,2010,1,8,8
135.0,-16.0,72.0,1030.0,-12.0,1.78,0,0,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 09:00:00,2010,1,8,9
155.0,-17.0,56.0,1030.0,-10.0,0.89,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 10:00:00,2010,1,8,10
198.0,-16.0,61.0,1029.0,-10.0,0.89,0,0,0,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 11:00:00,2010,1,8,11
250.0,-16.0,56.0,1028.0,-9.0,3.13,0,0,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 12:00:00,2010,1,8,12
200.0,-15.0,57.0,1026.0,-8.0,4.92,0,0,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 13:00:00,2010,1,8,13
231.0,-16.0,52.0,1026.0,-8.0,0.89,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 14:00:00,2010,1,8,14
250.0,-16.0,52.0,1025.0,-8.0,1.78,0,0,0,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 15:00:00,2010,1,8,15
212.0,-16.0,52.0,1025.0,-8.0,2.67,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 16:00:00,2010,1,8,16
219.0,-17.0,48.0,1025.0,-8.0,0.89,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 17:00:00,2010,1,8,17
227.0,-17.0,52.0,1026.0,-9.0,0.45,0,0,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 18:00:00,2010,1,8,18
226.0,-17.0,61.0,1026.0,-11.0,1.34,0,0,0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 19:00:00,2010,1,8,19
225.0,-17.0,66.0,1026.0,-12.0,1.79,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 20:00:00,2010,1,8,20
168.0,-18.0,71.0,1027.0,-14.0,1.79,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 21:00:00,2010,1,8,21
169.0,-16.0,56.0,1027.0,-9.0,4.92,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 22:00:00,2010,1,8,22
165.0,-16.0,66.0,1027.0,-11.0,6.71,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-08 23:00:00,2010,1,8,23
159.0,-17.0,71.0,1027.0,-13.0,0.89,0,0,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 00:00:00,2010,1,9,0
167.0,-17.0,71.0,1027.0,-13.0,3.13,0,1,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 01:00:00,2010,1,9,1
196.0,-17.0,77.0,1027.0,-14.0,4.92,0,1,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 02:00:00,2010,1,9,2
169.0,-17.0,84.0,1027.0,-15.0,8.05,0,1,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 03:00:00,2010,1,9,3
155.0,-17.0,71.0,1027.0,-13.0,9.84,0,1,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 04:00:00,2010,1,9,4
119.0,-19.0,77.0,1027.0,-16.0,13.86,0,1,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 05:00:00,2010,1,9,5
106.0,-18.0,77.0,1027.0,-15.0,17.88,0,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 06:00:00,2010,1,9,6
93.0,-19.0,71.0,1027.0,-15.0,21.9,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 07:00:00,2010,1,9,7
84.0,-18.0,71.0,1028.0,-14.0,25.92,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 08:00:00,2010,1,9,8
73.0,-18.0,48.0,1029.0,-9.0,5.81,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 09:00:00,2010,1,9,9
66.0,-17.0,44.0,1029.0,-7.0,11.62,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 10:00:00,2010,1,9,10
40.0,-17.0,41.0,1030.0,-6.0,17.43,1,0,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 11:00:00,2010,1,9,11
49.0,-16.0,45.0,1029.0,-6.0,23.24,1,0,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 12:00:00,2010,1,9,12
50.0,-16.0,41.0,1029.0,-5.0,28.16,1,0,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 13:00:00,2010,1,9,13
49.0,-15.0,42.0,1029.0,-4.0,33.08,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 14:00:00,2010,1,9,14
41.0,-14.0,45.0,1028.0,-4.0,37.1,1,0,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 15:00:00,2010,1,9,15
37.0,-15.0,42.0,1029.0,-4.0,38.89,1,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 16:00:00,2010,1,9,16
45.0,-15.0,42.0,1030.0,-4.0,1.79,0,1,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 17:00:00,2010,1,9,17
44.0,-15.0,52.0,1030.0,-7.0,3.13,1,0,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 18:00:00,2010,1,9,18
54.0,-15.0,48.0,1031.0,-6.0,3.13,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 19:00:00,2010,1,9,19
50.0,-15.0,52.0,1032.0,-7.0,4.92,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 20:00:00,2010,1,9,20
47.0,-15.0,48.0,1032.0,-6.0,3.13,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 21:00:00,2010,1,9,21
66.0,-15.0,57.0,1033.0,-8.0,0.45,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 22:00:00,2010,1,9,22
75.0,-15.0,57.0,1033.0,-8.0,0.9,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-09 23:00:00,2010,1,9,23
82.0,-15.0,72.0,1033.0,-11.0,0.89,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 00:00:00,2010,1,10,0
66.0,-17.0,71.0,1033.0,-13.0,1.78,0,1,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 01:00:00,2010,1,10,1
83.0,-17.0,66.0,1033.0,-12.0,4.91,0,1,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 02:00:00,2010,1,10,2
62.0,-17.0,71.0,1033.0,-13.0,8.04,0,1,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 03:00:00,2010,1,10,3
40.0,-19.0,65.0,1032.0,-14.0,9.83,0,1,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 04:00:00,2010,1,10,4
23.0,-18.0,66.0,1032.0,-13.0,12.96,0,1,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 05:00:00,2010,1,10,5
25.0,-19.0,60.0,1032.0,-13.0,16.09,0,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 06:00:00,2010,1,10,6
27.0,-19.0,65.0,1033.0,-14.0,19.22,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 07:00:00,2010,1,10,7
35.0,-19.0,65.0,1034.0,-14.0,22.35,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 08:00:00,2010,1,10,8
50.0,-17.0,66.0,1033.0,-12.0,24.14,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 09:00:00,2010,1,10,9
70.0,-16.0,48.0,1033.0,-7.0,4.02,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 10:00:00,2010,1,10,10
75.0,-15.0,52.0,1033.0,-7.0,3.13,0,1,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 11:00:00,2010,1,10,11
58.0,-15.0,52.0,1032.0,-7.0,6.26,0,1,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 12:00:00,2010,1,10,12
70.0,-14.0,53.0,1031.0,-6.0,9.39,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 13:00:00,2010,1,10,13
68.0,-14.0,53.0,1031.0,-6.0,12.52,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 14:00:00,2010,1,10,14
71.0,-13.0,53.0,1030.0,-5.0,14.31,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 15:00:00,2010,1,10,15
88.0,-14.0,49.0,1031.0,-5.0,16.1,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 16:00:00,2010,1,10,16
84.0,-14.0,53.0,1031.0,-6.0,19.23,0,1,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 17:00:00,2010,1,10,17
83.0,-13.0,62.0,1032.0,-7.0,23.25,0,1,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 18:00:00,2010,1,10,18
66.0,-15.0,48.0,1032.0,-6.0,27.27,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 19:00:00,2010,1,10,19
27.0,-15.0,48.0,1033.0,-6.0,30.4,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 20:00:00,2010,1,10,20
24.0,-15.0,42.0,1034.0,-4.0,35.32,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 21:00:00,2010,1,10,21
22.0,-16.0,38.0,1034.0,-4.0,44.26,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 22:00:00,2010,1,10,22
23.0,-17.0,38.0,1035.0,-5.0,52.31,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,1,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-10 23:00:00,2010,1,10,23
27.0,-17.0,41.0,1035.0,-6.0,60.36,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 00:00:00,2010,1,11,0
23.0,-17.0,48.0,1035.0,-8.0,0.89,0,0,0,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 01:00:00,2010,1,11,1
17.0,-19.0,51.0,1036.0,-11.0,4.02,0,1,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 02:00:00,2010,1,11,2
17.0,-20.0,47.0,1036.0,-11.0,8.94,0,1,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 03:00:00,2010,1,11,3
16.0,-21.0,43.0,1035.0,-11.0,4.02,1,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 04:00:00,2010,1,11,4
16.0,-22.0,43.0,1035.0,-12.0,3.13,0,1,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 05:00:00,2010,1,11,5
20.0,-22.0,43.0,1035.0,-12.0,4.92,1,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 06:00:00,2010,1,11,6
20.0,-22.0,46.0,1036.0,-13.0,5.81,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 07:00:00,2010,1,11,7
18.0,-22.0,34.0,1036.0,-9.0,13.86,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 08:00:00,2010,1,11,8
25.0,-22.0,36.0,1036.0,-10.0,21.91,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,-1.0,-1.8369701987210297e-16,0.0,0.0,2010-01-11 09:00:00,2010,1,11,9
